u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,width,bridge,junction,tunnel,access,ref,Groups
361094,256589459,0,"[4039512, 172654729, 172310227, 1275533902]",primary,"['2', '3']",30,Boulevard Saint-Martin,False,True,496.8189650679982,"LINESTRING (2.3557506 48.8689741, 2.3558153 48.8689598, 2.3558531 48.8689508, 2.3559119 48.8689382, 2.3559689 48.8689248, 2.3560722 48.868902, 2.3563647 48.8688385, 2.357987 48.8685995, 2.3585149 48.8685276, 2.3588581 48.8684715, 2.3592557 48.8684153, 2.3597592 48.8683311, 2.3603689 48.8682472, 2.3604479 48.8682376, 2.3611078 48.8681458, 2.361148 48.8681406, 2.3621662 48.8679809, 2.362358 48.8679492)",496.8189650679983,1.5098721593189162,0.0248995523082602,,,,,,,C
361096,175019359,0,13466910,primary,2,30,Boulevard de Bonne Nouvelle,False,False,25.304606377687577,"LINESTRING (2.3526101 48.8696795, 2.3525449 48.8696936, 2.3524398 48.8697164, 2.3524043 48.8697241, 2.3523773 48.8697299, 2.3522815 48.8697507)",25.304606377687577,1.4208022458869765,0.043352394235016,,,,,,,C
361096,213201643,0,31956438,primary,2,30,Boulevard Saint-Denis,False,True,30.0610217265205,"LINESTRING (2.3526101 48.8696795, 2.3528346 48.8696357, 2.3530027 48.8695996)",30.0610217265205,1.4022499373737256,0.023797566401012,,,,,,,C
361098,25207311,0,4039403,primary,3,30,Boulevard PoissonniÃÂÃÂ¨re,False,False,164.24228207735638,"LINESTRING (2.3478935 48.8706817, 2.3477049 48.870713, 2.3474692 48.8707526, 2.3468154 48.8708604, 2.346733 48.8708741, 2.346097 48.8709795, 2.3459797 48.8709989, 2.345716 48.8710427)",164.24228207735638,1.5434903417264831,0.0428653843894146,,,,,,,C
361098,202818262,0,538550997,primary,3,30,Boulevard de Bonne Nouvelle,False,True,61.92919017360352,"LINESTRING (2.3478935 48.8706817, 2.3480575 48.8706528, 2.3482803 48.8706045, 2.3487034 48.8705196)",61.92919017360352,1.574319884386604,0.0238831174623279,,,,,,,C
361100,583023059,0,29701657,tertiary,,30,Rue du 8 Mai 1945,True,False,23.061976413124427,"LINESTRING (2.3560333 48.8763653, 2.3561465 48.8763997, 2.3561733 48.876409, 2.3563103 48.8764638)",367.1031486213931,10.264622007456314,0.0089915759833425,,,,,,,C
361100,11444712465,0,"[67307210, 680050132]",primary,2,30,Boulevard de Magenta,True,False,59.18919408245159,"LINESTRING (2.3560333 48.8763653, 2.3559927 48.8764288, 2.3559419 48.8764915, 2.3558395 48.8766028, 2.3557852 48.8766657, 2.3555951 48.8768087)",60.99118030652488,2.575944877255333,0.0209185995520592,,,,,,,C
361102,94181306,0,"[1186701107, 45401902]",secondary,2,30,Rue La Fayette,True,False,131.76835913160184,"LINESTRING (2.3540762 48.8785122, 2.354298 48.8785674, 2.3543409 48.878578, 2.3548375 48.8787016, 2.3550929 48.8787651, 2.3555738 48.8788943, 2.3557547 48.8789429)",342.8742119082344,6.193823846271499,0.0230488581084649,,,,,,,C
361102,94181022,0,"[1192626819, 680050134]",primary,4,30,Boulevard de Magenta,False,True,34.30381663837767,"LINESTRING (2.3540762 48.8785122, 2.3541854 48.8783724, 2.3543067 48.8782438)",34.30381663837767,1.6538919702475252,0.0269643971734121,,,,,,,C
361102,267350287,0,"[680050136, 187452526, 680050135]",primary,4,30,Boulevard de Magenta,False,False,115.7595025646708,"LINESTRING (2.3540762 48.8785122, 2.3540154 48.878578, 2.3538928 48.8787176, 2.3538719 48.878739, 2.3537442 48.8788787, 2.3534395 48.8792119, 2.353378 48.8792792, 2.353266 48.8794065)",115.7595025646708,1.7774490975665524,0.0159793089177841,,,,,,,C
361103,652028896,0,680050140,primary,4,30,Boulevard de Magenta,False,False,15.726355316735244,"LINESTRING (2.3523043 48.8804947, 2.3521837 48.8806118)",15.726355316735244,2.0084324619270664,0.0144123725399483,,,,,,,C
361103,6267518871,0,1090498865,residential,,30,Rue Saint-Vincent de Paul,True,False,8.035016293143132,"LINESTRING (2.3523043 48.8804947, 2.3522884 48.8805662)",2232.5208594680453,29.545434349022464,0.0004706509625466,,,,,,,C
361103,94166342,0,10660676,other,1,20,Rue Saint-Vincent de Paul,True,False,111.32223639860052,"LINESTRING (2.3523043 48.8804947, 2.3523039 48.8803059, 2.3522909 48.8802698, 2.3520812 48.879566, 2.3520644 48.879509)",336.40565794639866,9.836558750021736,0.0003276800032988,,,,,,,C
361103,94166145,0,"[362231953, 155078830]",secondary,"['1', '3']",30,Rue de Maubeuge,True,False,106.90524670569653,"LINESTRING (2.3523043 48.8804947, 2.3521621 48.880465, 2.3521164 48.8804513, 2.3513371 48.8802205, 2.3510778 48.8801422, 2.3509646 48.8801114)",172.12839634357198,5.297006492019715,0.0018386161459511,,,,,,,C
361103,267350287,0,"[680050136, 680050137, 680050138, 680050139]",primary,4,30,Boulevard de Magenta,False,True,139.96508046688774,"LINESTRING (2.3523043 48.8804947, 2.3525141 48.8802663, 2.352941 48.8797704, 2.3531065 48.8795823, 2.3531395 48.8795449, 2.3531526 48.8795301, 2.353266 48.8794065)",139.96508046688774,1.9797709228152325,0.0244458062529023,,,,,,,C
361104,4720234396,0,45785298,tertiary,,30,Rue de Richelieu,True,False,8.760218621158748,"LINESTRING (2.3400527 48.8719982, 2.3400151 48.8719234)",56.855212442085104,2.772838867036488,0.0073363365825555,,,,,,,C
361104,4720234394,0,505388256,primary,3,30,Boulevard Haussmann,True,False,20.453047285432547,"LINESTRING (2.3400527 48.8719982, 2.3398874 48.872024, 2.3397808 48.8720412)",176.9742498527927,8.783570477807467,0.036124148590028,,,,,,,C
361105,1757649347,0,69315571,primary,3,30,Boulevard Haussmann,True,False,65.45743539450625,"LINESTRING (2.3382998 48.8722422, 2.3381936 48.8722568, 2.3375143 48.8723498, 2.3374236 48.8723622)",302.5858582472269,6.621071032375762,0.0297503433508959,,,,,,,C
361105,25273878,0,"[492213192, 69315566, 492213191]",tertiary,1,30,Rue Le Peletier,True,False,68.63939060915709,"LINESTRING (2.3382998 48.8722422, 2.3382792 48.8721934, 2.3382551 48.8721366, 2.3381838 48.871966, 2.3381748 48.8719429, 2.338115 48.8717866, 2.3380716 48.8716437)",248.94173666886832,10.414952378072275,0.0148256472864937,,,,,,,C
361106,169319602,0,4039406,residential,,30,Rue de la ChaussÃÂÃÂ©e-d'Antin,True,False,159.8726537870986,"LINESTRING (2.3332569 48.8729396, 2.3333563 48.8728648, 2.3333649 48.8728364, 2.3333895 48.872752, 2.3337735 48.8718808, 2.3338944 48.8715745)",196.3057105114462,2.954272105898929,0.0065321522379934,,,,,,,C
361106,169320237,0,"[34678160, 1290241844, 1290241847]",primary,3,30,Boulevard Haussmann,True,False,139.2694349444426,"LINESTRING (2.3332569 48.8729396, 2.3330174 48.8729871, 2.3329351 48.8729972, 2.331769 48.8731474, 2.3313947 48.873198)",547.8042982696336,11.477157989828015,0.0302968698271038,,,,,,,C
361106,12357834575,0,1335926047,secondary,1,30,Place ThÃÂÃÂ©ophile Bader,False,False,11.516420882662583,"LINESTRING (2.3332569 48.8729396, 2.3332647 48.8730175, 2.3332644 48.873043)",11.516420882662583,2.015749821913022,0.0145937180753339,,,,,,,C
361108,361109,0,"[623351342, 32789055]",other,,20,Rue de Provence,True,False,102.25893956753605,"LINESTRING (2.3313146 48.8742709, 2.3313967 48.8742718, 2.3315324 48.874273, 2.3325505 48.8742918, 2.3325957 48.8742926, 2.3326243 48.8742927, 2.3327119 48.8742988)",625.3746458651545,13.22882950822431,0.0013482646326495,,,,,,,C
361108,169322498,0,294826459,residential,2,30,Rue de Mogador,True,False,39.28275933418702,"LINESTRING (2.3313146 48.8742709, 2.3313192 48.8743114, 2.3313514 48.8745689, 2.3313584 48.874623)",1078.1129692874715,22.20366771549592,0.0049796964201915,,,,,,,C
361109,1232773567,0,25469031,residential,,30,Rue de Provence,True,False,84.60596184275991,"LINESTRING (2.3327119 48.8742988, 2.3327513 48.8743033, 2.3327877 48.8743063, 2.332813 48.8743056, 2.3338672 48.8742811)",537.0919378117948,10.08433233940025,0.0010358296231721,,,,,,,C
361109,12357834575,0,"[542064424, 1335926048, 1326120821]",secondary,2,30,"[""Rue de la ChaussÃÂÃÂ©e d'Antin"", ""Rue de la ChaussÃÂÃÂ©e-d'Antin""]",True,False,145.3802936431377,"LINESTRING (2.3327119 48.8742988, 2.332735 48.8742455, 2.33315 48.8732826, 2.3331664 48.8732444, 2.3331774 48.8732191, 2.3332137 48.8731456, 2.333223 48.8731268, 2.3332644 48.873043)",582.2532917895528,12.078407757214764,0.0078074898873054,,,,,,,C
361110,369326446,0,16405764,secondary,4,30,Rue Saint-Lazare,True,False,55.77081706286975,"LINESTRING (2.3311152 48.8761423, 2.3312171 48.8761592, 2.331427 48.876193, 2.3316584 48.8762266, 2.3317314 48.8762329, 2.3318586 48.876253)",312.2974799004945,5.245438979897399,0.0164287523029659,,,,,,,C
361112,94233621,0,3867659,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,91.3818940167196,"LINESTRING (2.3494771 48.8838548, 2.3490176 48.8838022, 2.3482456 48.8837149)",187.10915043001964,7.309540985922503,0.029105401484775,,,,,,,C
361112,408479981,0,37073917,primary,4,30,Boulevard BarbÃÂÃÂ¨s,False,False,30.56052045752263,"LINESTRING (2.3494771 48.8838548, 2.349479 48.8839721, 2.3494837 48.8841296)",30.56052045752263,1.6179367230425066,0.0154304891402133,,,,,,,C
361112,1835516159,0,"[285272336, 7379173]",primary,4,30,"['Boulevard BarbÃÂÃÂ¨s', 'Boulevard de Magenta']",False,True,27.321822882236585,"LINESTRING (2.3494771 48.8838548, 2.3495005 48.8837251, 2.3495151 48.8836104)",27.321822882236585,1.811056391602568,0.0220196462977969,,,,,,,C
361114,186702854,0,7748040,residential,,30,Rue de Clignancourt,True,False,72.53498942086736,"LINESTRING (2.3479972 48.8884009, 2.3480129 48.88848, 2.3481331 48.8889899, 2.3481452 48.8890459)",356.5606191208034,5.38013758057671,0.0050501990563741,4,,,,,,C
361114,1829498231,0,27922499,tertiary,,30,Rue Custine,True,False,163.09047054074887,"LINESTRING (2.3479972 48.8884009, 2.3481545 48.8882708, 2.3491891 48.8874774, 2.3492446 48.8874522, 2.3492976 48.8874359, 2.3493459 48.8874258, 2.3493954 48.8874234, 2.3494468 48.887416, 2.3495563 48.8874159)",219.75070149095345,2.8746624188410346,0.0125131040331919,,,,,,,C
361114,243647204,0,142320838,tertiary,,30,Rue Custine,False,True,112.33875635583742,"LINESTRING (2.3479972 48.8884009, 2.3479179 48.8884205, 2.3467313 48.8887472, 2.3465805 48.8887918)",112.33875635583742,2.157432357850219,0.0131801052743266,8,,,,,,C
361116,5291668659,0,83537403,primary,,30,Place de Clichy,True,False,9.571234310883952,"LINESTRING (2.3274926 48.8836693, 2.3273618 48.883666)",96.32806345047362,6.815849866018521,0.0339503391486942,,,circular,,,,C
361117,361120,0,"[50556915, 4039108]",residential,,30,Rue Forest,True,False,138.937511588091,"LINESTRING (2.3294977 48.884677, 2.3294843 48.8847528, 2.3294568 48.8847811, 2.329442 48.8847992, 2.3292901 48.8853648, 2.3292686 48.8854354, 2.3292149 48.8855694, 2.3289215 48.8857676, 2.3288483 48.8857991)",904.5903700477796,25.548717863539405,0.0022406646363014,"['4', '3.5']",,,,,,C
361117,3999929421,0,554961489,primary,3,30,Boulevard de Clichy,True,False,23.31003428483575,"LINESTRING (2.3294977 48.884677, 2.3293818 48.8846373, 2.3292415 48.8845549)",64.8318008641353,5.029355111024806,0.0282879596742393,,,,,,,C
361118,6406082692,0,"[756331516, 756331517]",tertiary,4,30,Rue Caulaincourt,False,False,71.54623808153241,"LINESTRING (2.333377 48.8874889, 2.3333269 48.8874375, 2.3330038 48.8870344, 2.3329547 48.8869712, 2.3329154 48.8869218)",71.54623808153242,1.5252243513529793,0.0071176429964039,,,,,,,C
361118,94223839,0,"[4934219, 756331517, 24037726]",tertiary,2,30,Rue Caulaincourt,False,True,301.98740936035546,"LINESTRING (2.333377 48.8874889, 2.3334144 48.8875343, 2.3336063 48.8877738, 2.3346179 48.8890445, 2.3347481 48.8892116, 2.3348589 48.8893285, 2.3349602 48.8893857, 2.3350852 48.8894388, 2.3352269 48.8894762, 2.3352553 48.8894818, 2.3354396 48.8894918, 2.3356892 48.8895009, 2.3357534 48.8895024)",301.98740936035546,1.6729633471938814,0.0041310001882254,,,,,,,C
361120,94243625,0,25061779,residential,,30,Rue Cavallotti,True,False,75.97939268216928,"LINESTRING (2.3288483 48.8857991, 2.3287884 48.8858396, 2.3286195 48.8859222, 2.3281886 48.88632)",967.5484889537012,25.03226573544129,0.0022410140917471,,,,,,,C
361125,260419670,0,4039583,residential,,30,Rue Ganneron,True,False,66.58338920960645,"LINESTRING (2.3292811 48.8900588, 2.3291761 48.8900124, 2.3287697 48.8898128, 2.3286556 48.8897077, 2.3286088 48.8896646)",486.50829595606393,6.54765266173398,0.00094141112992,5,,,,,,C
361125,260423077,0,31739784,residential,,30,Rue de la BarriÃÂÃÂ¨re Blanche,True,False,237.7214997306984,"LINESTRING (2.3292811 48.8900588, 2.3293527 48.8900271, 2.3300841 48.889638, 2.3306434 48.8893404, 2.331694 48.8887814, 2.3318132 48.888718)",393.563352086587,3.0155311450264435,0.0005722332924368,7,,,,,,C
361704,644144,0,24664080,secondary,3,30,Avenue de Choisy,False,False,20.91772766794316,"LINESTRING (2.3599616 48.8261632, 2.3598605 48.826274, 2.3598216 48.826327)",20.91772766794316,1.897313023761299,0.0018906194844737,,,,,,,C
361704,360930,0,84416296,secondary,3,30,Rue de Tolbiac,False,False,114.40988245853048,"LINESTRING (2.3599616 48.8261632, 2.3601236 48.8261698, 2.3602855 48.8261849, 2.360655 48.8262331, 2.3607406 48.8262432, 2.3614982 48.8263456)",114.40988245853046,1.5309738317857788,0.0045680379050827,,,,,,,C
361704,1759468562,0,164297171,secondary,2,30,Avenue de Choisy,True,False,125.44636831217076,"LINESTRING (2.3599616 48.8261632, 2.3600026 48.8260658, 2.3601676 48.8258606, 2.3601798 48.825844, 2.360216 48.8257962, 2.3606613 48.8252292, 2.3607198 48.8251537)",587.020005625259,7.693364046866962,0.0001680007055505,,,,,,,C
361704,253316556,0,"[3599327, 1303225423]",secondary,2,30,Rue de Tolbiac,False,True,98.54688566246612,"LINESTRING (2.3599616 48.8261632, 2.3596842 48.826162, 2.3596033 48.8261581, 2.3593445 48.8261495, 2.3592626 48.8261508, 2.3586162 48.8261615)",98.54688566246612,2.0079014566597086,0.0032201227278789,,,,,,,C
361705,15435231,0,298746803,secondary,3,30,Avenue de Choisy,False,False,68.8031444402952,"LINESTRING (2.3581077 48.8284715, 2.3580286 48.8285732, 2.3577119 48.8289721, 2.3576716 48.8290196)",68.8031444402952,1.5009349179464393,0.0022002370094197,,,,,,,C
361705,21657552,0,298746803,secondary,3,30,Avenue de Choisy,False,True,151.38077829708757,"LINESTRING (2.3581077 48.8284715, 2.3581617 48.8284027, 2.3583851 48.8281055, 2.3584151 48.8280699, 2.3584614 48.8280051, 2.3586334 48.8277843, 2.3587703 48.8276498, 2.358945 48.8274297, 2.3590177 48.827338, 2.3590682 48.8272672)",151.38077829708757,1.603203384867857,0.0018787816812484,,,,,,,C
361706,361721,0,36941778,secondary,2,30,Avenue de Choisy,True,False,35.990825831900075,"LINESTRING (2.3562364 48.8308507, 2.356095 48.8311607)",310.40203253457787,15.780309952795612,0.0048402855382974,,,,,,,C
361706,12290418913,0,1328416847,secondary,3,30,Avenue de Choisy,False,True,18.19155827883547,"LINESTRING (2.3562364 48.8308507, 2.3563461 48.8307039)",18.19155827883547,1.5685407619254403,0.003113713544644,,,,,,,C
361706,659902190,0,1328416906,primary,,30,Boulevard Vincent Auriol,True,False,12.610653002755267,"LINESTRING (2.3562364 48.8308507, 2.3563948 48.8308061)",619.6219401726402,9.918327028610868,0.0052965433046717,,,,,,,C
361709,361711,0,35980522,primary,5,30,Place d'Italie,True,False,60.14279764053179,"LINESTRING (2.3553078 48.8318236, 2.3552899 48.8318186, 2.3552427 48.8318021, 2.3551976 48.8317831, 2.355155 48.8317618, 2.3551152 48.8317383, 2.3550784 48.8317128, 2.3550449 48.8316854, 2.3550148 48.8316562, 2.3549885 48.8316256, 2.354966 48.8315937, 2.3549475 48.8315606, 2.3549331 48.8315267, 2.354923 48.8314921, 2.3549171 48.8314571, 2.3549156 48.8314219, 2.3549184 48.8313868)",226.93698578711937,9.175201609501622,0.0166180042678119,,,circular,,,,C
361711,361730,0,4039862,primary,4,30,Boulevard Auguste Blanqui,True,False,46.38567889394088,"LINESTRING (2.3549184 48.8313868, 2.3544827 48.8312394, 2.3543524 48.8311993)",240.69410453371032,9.226059876905587,0.009190197722328,,,,,,,C
361711,361712,0,320648520,primary,5,30,Place d'Italie,True,False,35.234106674065735,"LINESTRING (2.3549184 48.8313868, 2.3549256 48.8313519, 2.354937 48.8313175, 2.3549526 48.8312838, 2.3549723 48.8312511, 2.354996 48.8312195, 2.3550009 48.8312142, 2.3550235 48.8311893, 2.3550546 48.8311607, 2.3550891 48.8311338, 2.3551269 48.8311089)",267.8377667412956,12.821358331165236,0.0074278065454839,,,circular,,,,C
361712,4250154475,0,673823461,primary,5,30,Place d'Italie,True,False,12.334043541439229,"LINESTRING (2.3551269 48.8311089, 2.3551675 48.831086, 2.3552109 48.8310654, 2.3552637 48.8310446)",290.7378298739221,12.70672259521711,0.0122468845064166,,,circular,,,,C
361715,361740,0,3630515,primary,4,30,Boulevard de l'HÃÂÃÂ´pital,False,False,46.66110754086111,"LINESTRING (2.3558099 48.8318326, 2.3558242 48.8318583, 2.3559369 48.8320269, 2.3560184 48.8321489, 2.356064 48.8322174)",46.66110754086112,1.76106105875247,0.0029448392004791,,,,,,,C
361715,361709,0,320648521,primary,5,30,Place d'Italie,True,False,37.725243955914735,"LINESTRING (2.3558099 48.8318326, 2.3557592 48.8318439, 2.3557073 48.8318523, 2.3556545 48.831858, 2.3556012 48.8318608, 2.3555477 48.8318608, 2.3554944 48.8318579, 2.3554622 48.8318545, 2.3554416 48.8318522, 2.3553897 48.8318437, 2.3553391 48.8318325, 2.3553078 48.8318236)",265.3466294594466,12.865342215093888,0.009205115101669,,,circular,,,,C
361715,7223004840,0,773814788,secondary_link,2,30,,True,False,50.38466365590455,"LINESTRING (2.3558099 48.8318326, 2.355551 48.8319543, 2.3554208 48.8319699, 2.355186 48.831995)",286.38759640413906,12.839096489311784,0.0081537783930911,,,,,,,C
361721,6225709029,0,534171493,primary,5,30,Place d'Italie,True,False,13.506026663876076,"LINESTRING (2.356095 48.8311607, 2.3561305 48.8311938, 2.3561611 48.8312289, 2.3561867 48.8312657)",289.5658467514853,12.288761691213216,0.0117035249701859,,,circular,,,,C
361726,361729,0,4039730,residential,2,30,,False,False,32.08327959930482,"LINESTRING (2.3527614 48.8303757, 2.3527837 48.830445, 2.3526433 48.8306421)",32.08327959930482,1.7225293130920547,0.0016535139645235,,,,,,,C
361726,21658875,0,4081723,residential,,30,Rue du Moulin-des-PrÃÂÃÂ©s,True,False,51.78380770737122,"LINESTRING (2.3527614 48.8303757, 2.3527641 48.8303162, 2.352766 48.830255, 2.3527814 48.8299274, 2.3527821 48.8299102)",979.6183129515172,23.66906906555627,0.0038938509863445,3.6,,,,,,C
361726,659902147,0,171927177,primary,2,30,Boulevard Auguste Blanqui,True,False,143.65762621176472,"LINESTRING (2.3527614 48.8303757, 2.3533011 48.8305483, 2.3544323 48.8309046, 2.3544947 48.8309238, 2.3545306 48.8309349)",203.85502438210185,4.958938249432812,0.0050841399165439,,,,,,,C
361729,361726,0,4039730,residential,2,30,,False,True,32.08327959930482,"LINESTRING (2.3526433 48.8306421, 2.3527837 48.830445, 2.3527614 48.8303757)",32.08327959930482,1.7225293130920551,0.003880418792648,,,,,,,C
361729,21658911,0,"[85735962, 919666187, 919666188, 875202527]",primary,"['2', '3']",30,Boulevard Auguste Blanqui,True,False,258.2241246349733,"LINESTRING (2.3526433 48.8306421, 2.3525174 48.8306033, 2.3524836 48.8305927, 2.3522064 48.8305056, 2.3509345 48.8301088, 2.3508927 48.8300957, 2.3499824 48.8298212, 2.3497213 48.8297425, 2.34968 48.8297299, 2.3495711 48.829704, 2.3494316 48.8296927)",494.5448367634327,8.47476170723575,0.0044831420727277,,,,,,,C
361729,21648725,0,161126419,residential,,30,Rue Abel Hovelacque,False,False,114.07027385113844,"LINESTRING (2.3526433 48.8306421, 2.3526479 48.8307124, 2.3526487 48.830763, 2.3526961 48.8311723, 2.3527462 48.8316196, 2.3527473 48.8316319, 2.3527505 48.8316654)",114.07027385113844,1.6965674004996227,0.0015473013499769,7.4,,,,,,C
361730,361731,0,3630703,residential,1,30,Place d'Italie,True,False,55.78900189050962,"LINESTRING (2.3543524 48.8311993, 2.3543389 48.8312917, 2.3543631 48.8316497, 2.3543662 48.8317002)",231.2907815371416,9.08996479940292,0.0013269696914234,,,,,,,C
